0
0
0
0
125
120
144
120
130
123
125
125
125
130
130
130
152
125
120
152
125
125
110
125
130
125
125
125
130
145
125
130
123
125
120
106
125
125
107
120
130
125
125
120
125
123
130
125
125
125
120
107
125
130
120
125
125
120
149
120
125
120
125
120
130
120
125
125
151
125
130
106
125
120
107
125
125
2026/04/30 00:38:37,120
2026/04/30 00:39:07,0
2026/04/30 00:39:37,0
2026/04/30 00:40:07,125
2026/04/30 00:40:37,125
2026/04/30 00:41:07,125
2026/04/30 00:41:37,125
2026/04/30 00:42:07,125
2026/04/30 00:42:37,125
2026/04/30 00:43:07,151
2026/04/30 00:43:37,130
2026/04/30 00:44:07,130
2026/04/30 00:44:37,123
2026/04/30 00:45:06,125
2026/04/30 09:45:36,130
2026/04/30 09:46:06,111
2026/04/30 09:46:36,125
2026/04/30 09:47:06,125
2026/04/30 09:47:36,111
2026/04/30 09:48:06,120
2026/04/30 09:48:36,125
2026/04/30 09:49:06,130
2026/04/30 09:49:36,151
2026/04/30 09:50:06,130
